Date,Time From Epoch(S),Distance(CM),Deltatime(S)
Wed Jan  6 11:47:29 2021,1609962449.117775,1203.962,0.07020187377929688
Wed Jan  6 11:47:30 2021,1609962450.192002,1203.905,0.07019853591918945
Wed Jan  6 11:47:31 2021,1609962451.2113116,262.281,0.015293359756469727
Wed Jan  6 11:47:32 2021,1609962452.2855198,1203.921,0.07019948959350586
Wed Jan  6 11:47:33 2021,1609962453.3597157,1203.598,0.07018065452575684
Wed Jan  6 11:47:34 2021,1609962454.3709059,123.104,0.007178068161010742
Wed Jan  6 11:47:35 2021,1609962455.4450905,1203.942,0.07020068168640137
Wed Jan  6 11:47:36 2021,1609962456.5190601,1203.86,0.07019591331481934
Wed Jan  6 11:47:37 2021,1609962457.593233,1203.582,0.07017970085144043
Wed Jan  6 11:47:38 2021,1609962458.667413,1204.093,0.07020950317382812
Wed Jan  6 11:47:39 2021,1609962459.7416418,1204.113,0.07021069526672363
Wed Jan  6 11:47:40 2021,1609962460.8159223,1204.113,0.07021069526672363
Wed Jan  6 11:47:41 2021,1609962461.8901112,1203.561,0.07017850875854492
Wed Jan  6 11:47:42 2021,1609962462.9642403,1204.06,0.07020759582519531
Wed Jan  6 11:47:44 2021,1609962464.0384018,1204.118,0.07021093368530273
Wed Jan  6 11:47:45 2021,1609962465.1126006,1204.044,0.0702066421508789
Wed Jan  6 11:47:46 2021,1609962466.1867044,1204.028,0.0702056884765625
Wed Jan  6 11:47:47 2021,1609962467.260831,1204.105,0.07021021842956543
Wed Jan  6 11:47:48 2021,1609962468.3350801,1204.044,0.0702066421508789
Wed Jan  6 11:47:49 2021,1609962469.4093049,1204.052,0.07020711898803711
Wed Jan  6 11:47:50 2021,1609962470.4834907,1204.297,0.0702214241027832
Wed Jan  6 11:47:51 2021,1609962471.557497,1204.048,0.07020688056945801
Wed Jan  6 11:47:52 2021,1609962472.631444,1204.146,0.07021260261535645
Wed Jan  6 11:47:53 2021,1609962473.7056465,1204.113,0.07021069526672363
Wed Jan  6 11:47:54 2021,1609962474.7798038,1204.183,0.07021474838256836
Wed Jan  6 11:47:55 2021,1609962475.853892,1204.203,0.07021594047546387
Wed Jan  6 11:47:56 2021,1609962476.9281034,1204.408,0.07022786140441895
Wed Jan  6 11:47:58 2021,1609962478.0022938,1204.24,0.07021808624267578
Wed Jan  6 11:47:59 2021,1609962479.0764298,1204.195,0.07021546363830566
Wed Jan  6 11:48:00 2021,1609962480.150468,1204.273,0.0702199935913086
Wed Jan  6 11:48:01 2021,1609962481.2245615,1204.297,0.0702214241027832
Wed Jan  6 11:48:02 2021,1609962482.2988439,1204.24,0.07021808624267578
Wed Jan  6 11:48:03 2021,1609962483.372982,1204.126,0.07021141052246094
Wed Jan  6 11:48:04 2021,1609962484.4470894,1204.187,0.07021498680114746
Wed Jan  6 11:48:05 2021,1609962485.5213308,1204.257,0.07021903991699219
Wed Jan  6 11:48:06 2021,1609962486.59552,1204.244,0.07021832466125488
Wed Jan  6 11:48:07 2021,1609962487.6696007,1204.261,0.07021927833557129
Wed Jan  6 11:48:08 2021,1609962488.743664,1204.371,0.07022571563720703
Wed Jan  6 11:48:09 2021,1609962489.8178627,1204.383,0.07022643089294434
Wed Jan  6 11:48:10 2021,1609962490.827491,98.706,0.005755424499511719
Wed Jan  6 11:48:11 2021,1609962491.8419752,179.894,0.010489463806152344
Wed Jan  6 11:48:12 2021,1609962492.9162295,1204.338,0.07022380828857422
Wed Jan  6 11:48:13 2021,1609962493.9663355,789.571,0.04603910446166992
Wed Jan  6 11:48:15 2021,1609962495.0406392,1204.359,0.07022500038146973
Wed Jan  6 11:48:16 2021,1609962496.0590165,245.578,0.014319419860839844
Wed Jan  6 11:48:17 2021,1609962497.085151,379.444,0.0221250057220459
Wed Jan  6 11:48:18 2021,1609962498.1592083,1204.248,0.07021856307983398
Wed Jan  6 11:48:19 2021,1609962499.233557,1204.31,0.07022213935852051
Wed Jan  6 11:48:20 2021,1609962500.3078413,1204.265,0.07021951675415039
Wed Jan  6 11:48:21 2021,1609962501.3821156,1204.306,0.0702219009399414
Wed Jan  6 11:48:22 2021,1609962502.3945298,146.525,0.008543729782104492
Wed Jan  6 11:48:23 2021,1609962503.468789,1204.273,0.0702199935913086
Wed Jan  6 11:48:24 2021,1609962504.47896,108.617,0.006333351135253906
Wed Jan  6 11:48:25 2021,1609962505.49516,208.161,0.012137651443481445
Wed Jan  6 11:48:26 2021,1609962506.5694666,1204.371,0.07022571563720703
Wed Jan  6 11:48:27 2021,1609962507.6435935,1204.575,0.07023763656616211
Wed Jan  6 11:48:28 2021,1609962508.7178028,1204.179,0.07021450996398926
Wed Jan  6 11:48:29 2021,1609962509.791926,1204.273,0.0702199935913086
Wed Jan  6 11:48:30 2021,1609962510.8660946,1204.216,0.07021665573120117
Wed Jan  6 11:48:31 2021,1609962511.8781369,139.12,0.008111953735351562
Wed Jan  6 11:48:32 2021,1609962512.921885,681.281,0.03972482681274414
Wed Jan  6 11:48:33 2021,1609962513.9391997,226.876,0.013228893280029297
Wed Jan  6 11:48:35 2021,1609962515.0135071,1204.199,0.07021570205688477
Wed Jan  6 11:48:36 2021,1609962516.0878046,1204.351,0.07022452354431152
Wed Jan  6 11:48:37 2021,1609962517.1620734,1204.338,0.07022380828857422
Wed Jan  6 11:48:38 2021,1609962518.2360945,1204.371,0.07022571563720703
Wed Jan  6 11:48:39 2021,1609962519.310315,1204.261,0.07021927833557129
Wed Jan  6 11:48:40 2021,1609962520.3845258,1204.445,0.07023000717163086
Wed Jan  6 11:48:41 2021,1609962521.4586613,1204.404,0.07022762298583984
Wed Jan  6 11:48:42 2021,1609962522.5144818,888.775,0.05182361602783203
Wed Jan  6 11:48:43 2021,1609962523.5699465,880.008,0.05131244659423828
Wed Jan  6 11:48:44 2021,1609962524.644316,1204.257,0.07021903991699219
Wed Jan  6 11:48:45 2021,1609962525.7187102,1204.322,0.07022285461425781
Wed Jan  6 11:48:46 2021,1609962526.7927704,1204.449,0.07023024559020996
Wed Jan  6 11:48:47 2021,1609962527.8081422,192.419,0.01121973991394043
Wed Jan  6 11:48:48 2021,1609962528.8886225,1204.559,0.0702366828918457
Wed Jan  6 11:48:49 2021,1609962529.9253366,459.729,0.026806354522705078
Wed Jan  6 11:48:50 2021,1609962530.9656432,602.836,0.035150766372680664
Wed Jan  6 11:48:52 2021,1609962532.0413873,1204.396,0.07022714614868164
Wed Jan  6 11:48:53 2021,1609962533.1161315,1204.387,0.07022666931152344
Wed Jan  6 11:48:54 2021,1609962534.1908646,1204.535,0.0702352523803711
Wed Jan  6 11:48:55 2021,1609962535.2504253,950.889,0.05544543266296387
Wed Jan  6 11:48:56 2021,1609962536.3329039,1204.428,0.07022905349731445
Wed Jan  6 11:48:57 2021,1609962537.407373,1204.596,0.07023882865905762
Wed Jan  6 11:48:58 2021,1609962538.4817178,1204.535,0.0702352523803711
Wed Jan  6 11:48:59 2021,1609962539.555736,1204.535,0.0702352523803711
Wed Jan  6 11:49:00 2021,1609962540.569358,164.737,0.009605646133422852
Wed Jan  6 11:49:01 2021,1609962541.5849578,195.645,0.011407852172851562
Wed Jan  6 11:49:02 2021,1609962542.6059318,281.544,0.016416549682617188
